Beginning train with params:
Attention: True, Bidirectional: False
Batch: 13, Loss: 6.477816581726074
Batch: 14, Loss: 6.956291675567627

Epoch 735 out of 2000Batch: 1, Loss: 5.189681529998779
Batch: 2, Loss: 4.67579460144043
Batch: 3, Loss: 5.182857513427734
Batch: 4, Loss: 5.3669915199279785
Batch: 5, Loss: 5.3102707862854
Batch: 6, Loss: 5.486359596252441
Batch: 7, Loss: 4.430293560028076
Batch: 8, Loss: 5.000239849090576
Batch: 9, Loss: 4.8308210372924805
Batch: 10, Loss: 5.0425543785095215
Batch: 11, Loss: 5.0799880027771
Batch: 12, Loss: 5.170617580413818
Batch: 13, Loss: 5.077517032623291
Batch: 14, Loss: 4.455062389373779

Epoch 736 out of 2000Batch: 1, Loss: 5.335261344909668
Batch: 2, Loss: 4.907386302947998
Batch: 3, Loss: 5.537652015686035
Batch: 4, Loss: 5.198808670043945
Batch: 5, Loss: 5.475252151489258
Batch: 6, Loss: 5.168563365936279
Batch: 7, Loss: 4.9837727546691895
Batch: 8, Loss: 5.376857757568359
Batch: 9, Loss: 5.185708045959473
Batch: 10, Loss: 4.910944938659668
Batch: 11, Loss: 5.296789646148682
Batch: 12, Loss: 5.046152591705322
Batch: 13, Loss: 5.136868000030518
Batch: 14, Loss: 4.902283668518066

Epoch 737 out of 2000Batch: 1, Loss: 5.5961689949035645
Batch: 2, Loss: 5.98845100402832
Batch: 3, Loss: 5.48792028427124
Batch: 4, Loss: 5.727836608886719
Batch: 5, Loss: 6.002669811248779
Batch: 6, Loss: 5.721858978271484
Batch: 7, Loss: 5.499217510223389
Batch: 8, Loss: 5.726541996002197
Batch: 9, Loss: 5.876861572265625
Batch: 10, Loss: 5.892635822296143
Batch: 11, Loss: 5.602720737457275
Batch: 12, Loss: 5.526080131530762
Batch: 13, Loss: 5.393248081207275
Batch: 14, Loss: 5.658358573913574

Epoch 738 out of 2000Batch: 1, Loss: 5.419792175292969
Batch: 2, Loss: 5.374942779541016
Batch: 3, Loss: 5.089138031005859
Batch: 4, Loss: 5.488527297973633
Batch: 5, Loss: 5.149596691131592
Batch: 6, Loss: 5.13101053237915
Batch: 7, Loss: 5.4481682777404785
Batch: 8, Loss: 5.037712574005127
Batch: 9, Loss: 5.403239727020264
Batch: 10, Loss: 5.385781288146973
Batch: 11, Loss: 5.050587177276611
Batch: 12, Loss: 5.37606954574585
Batch: 13, Loss: 4.886713981628418
Batch: 14, Loss: 5.414263725280762

Epoch 739 out of 2000Batch: 1, Loss: 4.088221073150635
Batch: 2, Loss: 4.295430660247803
Batch: 3, Loss: 4.259394645690918
Batch: 4, Loss: 3.628114938735962
Batch: 5, Loss: 3.793173313140869
Batch: 6, Loss: 3.9582462310791016
Batch: 7, Loss: 4.075863361358643
Batch: 8, Loss: 3.709474563598633
Batch: 9, Loss: 4.098082542419434
Batch: 10, Loss: 3.709000825881958
Batch: 11, Loss: 3.9071695804595947
Batch: 12, Loss: 4.204379081726074
Batch: 13, Loss: 3.7675228118896484
Batch: 14, Loss: 4.089953422546387

Epoch 740 out of 2000Batch: 1, Loss: 4.996984481811523
Batch: 2, Loss: 5.264759063720703
Batch: 3, Loss: 5.697368621826172
Batch: 4, Loss: 5.357785701751709
Batch: 5, Loss: 4.905760765075684
Batch: 6, Loss: 5.172879219055176
Batch: 7, Loss: 4.658666133880615
Batch: 8, Loss: 5.058188438415527
Batch: 9, Loss: 4.974534034729004
Batch: 10, Loss: 4.85869836807251
Batch: 11, Loss: 4.9193010330200195
Batch: 12, Loss: 5.23631477355957
Batch: 13, Loss: 4.967401027679443
Batch: 14, Loss: 4.923718452453613

Epoch 741 out of 2000Batch: 1, Loss: 6.181761264801025
Batch: 2, Loss: 5.997191905975342
Batch: 3, Loss: 5.580693244934082
Batch: 4, Loss: 6.184500217437744
Batch: 5, Loss: 6.175514221191406
Batch: 6, Loss: 6.460751533508301
Batch: 7, Loss: 6.125003337860107
Batch: 8, Loss: 5.736264228820801
Batch: 9, Loss: 6.00986909866333
Batch: 10, Loss: 5.765120029449463
Batch: 11, Loss: 5.9411234855651855
Batch: 12, Loss: 6.155033588409424
Batch: 13, Loss: 5.775210857391357
Batch: 14, Loss: 5.953725814819336

Epoch 742 out of 2000Batch: 1, Loss: 4.981009483337402
Batch: 2, Loss: 5.02341890335083
Batch: 3, Loss: 4.674984455108643
Batch: 4, Loss: 5.075045585632324
Batch: 5, Loss: 5.085251808166504
Batch: 6, Loss: 5.219870567321777
Batch: 7, Loss: 5.116020679473877
Batch: 8, Loss: 5.092831611633301
Batch: 9, Loss: 5.160003185272217
Batch: 10, Loss: 5.027862548828125
Batch: 11, Loss: 4.869909286499023
Batch: 12, Loss: 5.240667343139648
Batch: 13, Loss: 5.087800025939941
Batch: 14, Loss: 5.214731216430664

Epoch 743 out of 2000Batch: 1, Loss: 6.217959880828857
Batch: 2, Loss: 6.585587024688721
Batch: 3, Loss: 6.214262962341309
Batch: 4, Loss: 6.486832618713379
Batch: 5, Loss: 6.390963077545166
Batch: 6, Loss: 5.904371738433838
Batch: 7, Loss: 5.998226165771484
Batch: 8, Loss: 5.99362850189209
Batch: 9, Loss: 6.2538347244262695
Batch: 10, Loss: 5.758486747741699
Batch: 11, Loss: 5.7731122970581055
Batch: 12, Loss: 5.884446620941162
Batch: 13, Loss: 5.854135036468506
Batch: 14, Loss: 5.8073201179504395

Epoch 744 out of 2000Batch: 1, Loss: 5.419988632202148
Batch: 2, Loss: 5.60477352142334
Batch: 3, Loss: 5.825164794921875
Batch: 4, Loss: 5.19278621673584
Batch: 5, Loss: 5.454780578613281
Batch: 6, Loss: 5.668542385101318
Batch: 7, Loss: 5.9052324295043945
Batch: 8, Loss: 5.6375627517700195
Batch: 9, Loss: 5.520711898803711
Batch: 10, Loss: 5.053158283233643
Batch: 11, Loss: 4.779356479644775
Batch: 12, Loss: 5.707311153411865
Batch: 13, Loss: 5.632250785827637
Batch: 14, Loss: 5.0966620445251465

Epoch 745 out of 2000Batch: 1, Loss: 5.6053571701049805
Batch: 2, Loss: 5.6816864013671875
Batch: 3, Loss: 5.307963848114014
Batch: 4, Loss: 6.014493465423584
Batch: 5, Loss: 5.421588897705078
Batch: 6, Loss: 5.522907733917236
Batch: 7, Loss: 5.732300758361816
Batch: 8, Loss: 5.702871322631836
Batch: 9, Loss: 5.708150386810303
Batch: 10, Loss: 5.479740142822266
Batch: 11, Loss: 5.278223037719727
Batch: 12, Loss: 5.133018970489502
Batch: 13, Loss: 5.349035739898682
Batch: 14, Loss: 5.087986946105957

Epoch 746 out of 2000Batch: 1, Loss: 5.286149024963379
Batch: 2, Loss: 5.6585845947265625
Batch: 3, Loss: 5.76637601852417
Batch: 4, Loss: 5.6931471824646
Batch: 5, Loss: 5.662905216217041
Batch: 6, Loss: 5.300246238708496
Batch: 7, Loss: 5.730574131011963
Batch: 8, Loss: 5.433894634246826
Batch: 9, Loss: 5.539487361907959
Batch: 10, Loss: 5.449187278747559
Batch: 11, Loss: 5.4559006690979
Batch: 12, Loss: 5.53812313079834
Batch: 13, Loss: 5.789498805999756
Batch: 14, Loss: 5.653719902038574

Epoch 747 out of 2000Batch: 1, Loss: 5.703577518463135
Batch: 2, Loss: 5.896310329437256
Batch: 3, Loss: 5.252607345581055
Batch: 4, Loss: 5.589037895202637
Batch: 5, Loss: 5.468306541442871
Batch: 6, Loss: 5.5608229637146
Batch: 7, Loss: 5.509015083312988
Batch: 8, Loss: 5.2780609130859375
Batch: 9, Loss: 5.110838890075684
Batch: 10, Loss: 5.001905918121338
Batch: 11, Loss: 5.084496021270752
Batch: 12, Loss: 5.4223222732543945
Batch: 13, Loss: 5.011800289154053
Batch: 14, Loss: 4.934936046600342

Epoch 748 out of 2000Batch: 1, Loss: 5.899033546447754
Batch: 2, Loss: 5.539051532745361
Batch: 3, Loss: 5.680130481719971
Batch: 4, Loss: 6.247633457183838
Batch: 5, Loss: 5.8825507164001465
Batch: 6, Loss: 5.557156085968018
Batch: 7, Loss: 5.5808610916137695
Batch: 8, Loss: 6.059234619140625
Batch: 9, Loss: 6.11933708190918
Batch: 10, Loss: 5.819849967956543
Batch: 11, Loss: 6.261889934539795
Batch: 12, Loss: 6.2851057052612305
Batch: 13, Loss: 5.899029731750488
Batch: 14, Loss: 6.338724613189697

Epoch 749 out of 2000Batch: 1, Loss: 4.99932861328125
Batch: 2, Loss: 4.724084854125977
Batch: 3, Loss: 4.551971912384033
Batch: 4, Loss: 4.79532527923584
Batch: 5, Loss: 4.554754734039307
Batch: 6, Loss: 4.564811706542969
Batch: 7, Loss: 4.467843055725098
Batch: 8, Loss: 4.8631181716918945
Batch: 9, Loss: 4.787687301635742
Batch: 10, Loss: 4.54040002822876
Batch: 11, Loss: 4.6604743003845215
Batch: 12, Loss: 4.460958480834961
Batch: 13, Loss: 4.497864246368408
Batch: 14, Loss: 4.443142414093018

Epoch 750 out of 2000Batch: 1, Loss: 5.157638072967529
Batch: 2, Loss: 5.4478983879089355
Batch: 3, Loss: 5.255173206329346
Batch: 4, Loss: 5.170162200927734
Batch: 5, Loss: 4.987759590148926
Batch: 6, Loss: 5.154426574707031
Batch: 7, Loss: 4.783332824707031
Batch: 8, Loss: 5.40883731842041
Batch: 9, Loss: 5.194807529449463
Batch: 10, Loss: 5.30623197555542
Batch: 11, Loss: 4.882627964019775
Batch: 12, Loss: 4.89249324798584
Batch: 13, Loss: 5.45006799697876
Batch: 14, Loss: 5.045680522918701

Epoch 751 out of 2000Batch: 1, Loss: 5.745388507843018
Batch: 2, Loss: 5.936544418334961
Batch: 3, Loss: 5.55034065246582
Batch: 4, Loss: 6.112621784210205
Batch: 5, Loss: 5.804725170135498
Batch: 6, Loss: 5.319709777832031
Batch: 7, Loss: 5.527828216552734
Batch: 8, Loss: 5.355564594268799
Batch: 9, Loss: 5.734478950500488
Batch: 10, Loss: 5.832716464996338
Batch: 11, Loss: 5.634303569793701
Batch: 12, Loss: 5.8903374671936035
Batch: 13, Loss: 5.802767753601074
Batch: 14, Loss: 5.821273326873779

Epoch 752 out of 2000Batch: 1, Loss: 5.703864574432373
Batch: 2, Loss: 5.4548234939575195
Batch: 3, Loss: 5.863640308380127
Batch: 4, Loss: 5.721686363220215
Batch: 5, Loss: 5.174506664276123
Batch: 6, Loss: 5.502463340759277
Batch: 7, Loss: 5.674057960510254
Batch: 8, Loss: 5.233002185821533
Batch: 9, Loss: 5.526826858520508
Batch: 10, Loss: 5.555051803588867
Batch: 11, Loss: 5.202739238739014
Batch: 12, Loss: 5.394741058349609
Batch: 13, Loss: 5.270941734313965
Batch: 14, Loss: 5.424220085144043

Epoch 753 out of 2000Batch: 1, Loss: 5.045998573303223
Batch: 2, Loss: 5.581376552581787
Batch: 3, Loss: 5.23799991607666
Batch: 4, Loss: 5.836185932159424
Batch: 5, Loss: 5.406233787536621
Batch: 6, Loss: 5.383493900299072
Batch: 7, Loss: 4.8959150314331055
Batch: 8, Loss: 5.132309436798096
Batch: 9, Loss: 5.462303161621094
Batch: 10, Loss: 5.769575119018555
Batch: 11, Loss: 5.89613676071167
Batch: 12, Loss: 5.642653942108154
Batch: 13, Loss: 5.391624450683594
Batch: 14, Loss: 5.514581203460693

Epoch 754 out of 2000Batch: 1, Loss: 5.295109272003174
Batch: 2, Loss: 5.5566511154174805
Batch: 3, Loss: 5.293272018432617
Batch: 4, Loss: 5.1224446296691895
Batch: 5, Loss: 5.181331157684326
Batch: 6, Loss: 5.086770534515381
Batch: 7, Loss: 5.256383895874023
Batch: 8, Loss: 5.2713541984558105
Batch: 9, Loss: 5.233749866485596
Batch: 10, Loss: 5.3946661949157715
Batch: 11, Loss: 4.81764030456543
Batch: 12, Loss: 5.033522605895996
Batch: 13, Loss: 5.32919454574585
Batch: 14, Loss: 5.184653282165527

Epoch 755 out of 2000Batch: 1, Loss: 5.435208320617676
Batch: 2, Loss: 5.692691802978516
Batch: 3, Loss: 6.21104621887207
Batch: 4, Loss: 6.149105072021484
Batch: 5, Loss: 5.857853889465332
Batch: 6, Loss: 5.694770336151123
Batch: 7, Loss: 5.966789245605469
Batch: 8, Loss: 5.684378623962402
Batch: 9, Loss: 5.6572651863098145
Batch: 10, Loss: 5.408379077911377
Batch: 11, Loss: 5.7246928215026855
Batch: 12, Loss: 5.5497212409973145
Batch: 13, Loss: 6.195277690887451
Batch: 14, Loss: 5.68945837020874

Epoch 756 out of 2000Batch: 1, Loss: 5.318126678466797
Batch: 2, Loss: 5.5767621994018555
Batch: 3, Loss: 5.192322254180908
Batch: 4, Loss: 5.960389614105225
Batch: 5, Loss: 5.4940185546875
Batch: 6, Loss: 6.032021999359131
Batch: 7, Loss: 5.403185844421387
Batch: 8, Loss: 5.359665393829346
Batch: 9, Loss: 5.3413543701171875
Batch: 10, Loss: 5.533436298370361
Batch: 11, Loss: 5.74044132232666
Batch: 12, Loss: 5.726766109466553
Batch: 13, Loss: 5.350319862365723
Batch: 14, Loss: 4.764298439025879

Epoch 757 out of 2000Batch: 1, Loss: 5.33908748626709
Batch: 2, Loss: 4.9323625564575195
Batch: 3, Loss: 4.983108043670654
Batch: 4, Loss: 4.888058185577393
Batch: 5, Loss: 5.634777545928955
Batch: 6, Loss: 5.076240539550781
Batch: 7, Loss: 4.8100152015686035
Batch: 8, Loss: 5.215365886688232
Batch: 9, Loss: 5.3687567710876465
Batch: 10, Loss: 4.904880523681641
Batch: 11, Loss: 4.85106897354126
Batch: 12, Loss: 4.98874568939209
Batch: 13, Loss: 4.706141471862793
Batch: 14, Loss: 4.914773464202881

Epoch 758 out of 2000Batch: 1, Loss: 5.233955383300781
Batch: 2, Loss: 5.340893745422363
Batch: 3, Loss: 5.534844398498535
Batch: 4, Loss: 5.018646240234375
Batch: 5, Loss: 5.978572368621826
Batch: 6, Loss: 5.343446254730225
Batch: 7, Loss: 4.917006492614746
Batch: 8, Loss: 4.9923415184021
Batch: 9, Loss: 5.24345588684082
Batch: 10, Loss: 5.262805938720703
Batch: 11, Loss: 5.124424934387207
Batch: 12, Loss: 5.2819905281066895
Batch: 13, Loss: 5.138739585876465
Batch: 14, Loss: 5.315438747406006

Epoch 759 out of 2000Batch: 1, Loss: 5.960509777069092
Batch: 2, Loss: 5.642740249633789
Batch: 3, Loss: 5.900256156921387
Batch: 4, Loss: 5.996780872344971
Batch: 5, Loss: 5.845379829406738
Batch: 6, Loss: 5.92683219909668
Batch: 7, Loss: 5.922332763671875
Batch: 8, Loss: 5.842577934265137
Batch: 9, Loss: 5.871417999267578
Batch: 10, Loss: 5.841538429260254
Batch: 11, Loss: 5.8878326416015625
Batch: 12, Loss: 5.751872539520264
Batch: 13, Loss: 6.042282581329346
Batch: 14, Loss: 6.064572811126709

Epoch 760 out of 2000Batch: 1, Loss: 6.470828056335449
Batch: 2, Loss: 5.638687610626221
Batch: 3, Loss: 5.521814823150635
Batch: 4, Loss: 5.974958896636963
Batch: 5, Loss: 6.1636552810668945
Batch: 6, Loss: 5.6089558601379395
Batch: 7, Loss: 5.869137287139893
Batch: 8, Loss: 5.7957892417907715
Batch: 9, Loss: 6.091343402862549
Batch: 10, Loss: 6.174901008605957
Batch: 11, Loss: 6.254002571105957
Batch: 12, Loss: 5.859613418579102
Batch: 13, Loss: 5.680232524871826
Batch: 14, Loss: 6.367639541625977

Epoch 761 out of 2000Batch: 1, Loss: 5.734140396118164
Batch: 2, Loss: 6.294715881347656
Batch: 3, Loss: 5.583094596862793
Batch: 4, Loss: 6.316174507141113
Batch: 5, Loss: 6.361201763153076
Batch: 6, Loss: 5.656747341156006
Batch: 7, Loss: 5.782073020935059
Batch: 8, Loss: 5.732083320617676
Batch: 9, Loss: 6.377084732055664
Batch: 10, Loss: 5.5794997215271
Batch: 11, Loss: 5.973019123077393
Batch: 12, Loss: 6.092940807342529
Batch: 13, Loss: 5.153067588806152
Batch: 14, Loss: 5.7829437255859375

Epoch 762 out of 2000Batch: 1, Loss: 5.328235626220703
Batch: 2, Loss: 5.5428619384765625
Batch: 3, Loss: 5.1257100105285645
Batch: 4, Loss: 5.522019386291504
Batch: 5, Loss: 5.2462158203125
Batch: 6, Loss: 5.14346981048584
Batch: 7, Loss: 5.702164649963379
Batch: 8, Loss: 5.309794902801514
Batch: 9, Loss: 5.4972405433654785
Batch: 10, Loss: 5.311476230621338
Batch: 11, Loss: 6.053576469421387
Batch: 12, Loss: 5.345349311828613
Batch: 13, Loss: 5.830007553100586
Batch: 14, Loss: 5.577033996582031

Epoch 763 out of 2000Batch: 1, Loss: 5.770315647125244
Batch: 2, Loss: 5.999704837799072
Batch: 3, Loss: 5.573168754577637
Batch: 4, Loss: 5.931912422180176
Batch: 5, Loss: 5.844679355621338
Batch: 6, Loss: 5.467436790466309
Batch: 7, Loss: 5.477557182312012
Batch: 8, Loss: 5.40297794342041
Batch: 9, Loss: 5.797909259796143
Batch: 10, Loss: 5.8911943435668945
Batch: 11, Loss: 5.687961578369141
Batch: 12, Loss: 5.457737445831299
Batch: 13, Loss: 5.392899990081787
Batch: 14, Loss: 5.225224018096924

Epoch 764 out of 2000Batch: 1, Loss: 5.323173522949219
Batch: 2, Loss: 4.712860584259033
Batch: 3, Loss: 5.418726444244385
Batch: 4, Loss: 5.259735107421875
Batch: 5, Loss: 5.025564670562744
Batch: 6, Loss: 4.86078405380249
Batch: 7, Loss: 4.909117221832275
Batch: 8, Loss: 5.225419998168945
Batch: 9, Loss: 4.556278228759766
Batch: 10, Loss: 5.14043664932251
Batch: 11, Loss: 4.853217124938965
Batch: 12, Loss: 5.210937976837158
Batch: 13, Loss: 5.120907306671143
Batch: 14, Loss: 4.616865634918213

Epoch 765 out of 2000Batch: 1, Loss: 5.695223808288574
Batch: 2, Loss: 6.31763219833374
Batch: 3, Loss: 5.8137102127075195
Batch: 4, Loss: 6.008652210235596
Batch: 5, Loss: 5.6764421463012695
Batch: 6, Loss: 5.741685390472412
Batch: 7, Loss: 5.8391828536987305
Batch: 8, Loss: 5.867780685424805
Batch: 9, Loss: 5.913843154907227
Batch: 10, Loss: 5.211818218231201
Batch: 11, Loss: 5.815505504608154
Batch: 12, Loss: 5.6124677658081055
Batch: 13, Loss: 5.535053730010986
Batch: 14, Loss: 5.797539234161377

Epoch 766 out of 2000Batch: 1, Loss: 5.282373428344727
Batch: 2, Loss: 4.771057605743408
Batch: 3, Loss: 5.044029235839844
Batch: 4, Loss: 4.789103984832764
Batch: 5, Loss: 5.298917770385742
Batch: 6, Loss: 5.031323432922363
Batch: 7, Loss: 4.88999080657959
Batch: 8, Loss: 5.145573139190674
Batch: 9, Loss: 5.096695899963379
Batch: 10, Loss: 4.53036642074585
Batch: 11, Loss: 4.727916717529297
Batch: 12, Loss: 4.889495849609375
Batch: 13, Loss: 4.762417316436768
Batch: 14, Loss: 4.752342700958252

Epoch 767 out of 2000Batch: 1, Loss: 4.750204086303711
Batch: 2, Loss: 4.851717948913574
Batch: 3, Loss: 4.8379387855529785
Batch: 4, Loss: 4.6213531494140625
Batch: 5, Loss: 4.770696640014648
Batch: 6, Loss: 4.861647605895996
Batch: 7, Loss: 4.916258811950684
Batch: 8, Loss: 4.813449382781982
Batch: 9, Loss: 4.537533283233643
Batch: 10, Loss: 4.790286540985107
Batch: 11, Loss: 4.194723606109619
Batch: 12, Loss: 4.75241231918335
Batch: 13, Loss: 4.860034942626953
Batch: 14, Loss: 4.847594738006592

Epoch 768 out of 2000Batch: 1, Loss: 6.4449052810668945
Batch: 2, Loss: 5.896420478820801
Batch: 3, Loss: 6.246647834777832
Batch: 4, Loss: 6.139205455780029
Batch: 5, Loss: 6.331475734710693
Batch: 6, Loss: 5.953434944152832
Batch: 7, Loss: 5.599822521209717
Batch: 8, Loss: 5.921455383300781
Batch: 9, Loss: 5.863032817840576
Batch: 10, Loss: 5.803420543670654
Batch: 11, Loss: 5.958133697509766
Batch: 12, Loss: 6.049252033233643
Batch: 13, Loss: 5.730182647705078
Batch: 14, Loss: 6.147985935211182

Epoch 769 out of 2000Batch: 1, Loss: 5.499903202056885
Batch: 2, Loss: 5.356897354125977
Batch: 3, Loss: 5.671775817871094
Batch: 4, Loss: 5.536779880523682
Batch: 5, Loss: 5.878304958343506
Batch: 6, Loss: 5.769859790802002
Batch: 7, Loss: 5.777595043182373
Batch: 8, Loss: 5.86990213394165
Batch: 9, Loss: 5.617162227630615
Batch: 10, Loss: 5.860146522521973
Batch: 11, Loss: 5.919713497161865
Batch: 12, Loss: 5.627479553222656
Batch: 13, Loss: 5.548974514007568
Batch: 14, Loss: 4.862646579742432

Epoch 770 out of 2000Batch: 1, Loss: 6.122175216674805
Batch: 2, Loss: 6.272892951965332
Batch: 3, Loss: 5.963181495666504
Batch: 4, Loss: 5.969878673553467
Batch: 5, Loss: 5.106690883636475
Batch: 6, Loss: 5.869500637054443
Batch: 7, Loss: 5.840201377868652
Batch: 8, Loss: 5.921412944793701
Batch: 9, Loss: 5.723302364349365
Batch: 10, Loss: 6.185763835906982
Batch: 11, Loss: 6.029556751251221
Batch: 12, Loss: 5.517566204071045
Batch: 13, Loss: 6.130699157714844
Batch: 14, Loss: 5.438658237457275

Epoch 771 out of 2000Batch: 1, Loss: 5.680477619171143
Batch: 2, Loss: 6.272500991821289
Batch: 3, Loss: 6.134265899658203
Batch: 4, Loss: 5.410536766052246
Batch: 5, Loss: 6.104374408721924
Batch: 6, Loss: 5.821652412414551
Batch: 7, Loss: 6.22542667388916
Batch: 8, Loss: 5.628742218017578
Batch: 9, Loss: 6.210194110870361
Batch: 10, Loss: 5.579993724822998
Batch: 11, Loss: 5.835339069366455
Batch: 12, Loss: 5.291388034820557
Batch: 13, Loss: 5.860311508178711
Batch: 14, Loss: 5.800057888031006

Epoch 772 out of 2000Batch: 1, Loss: 6.0854878425598145
Batch: 2, Loss: 6.120604038238525
Batch: 3, Loss: 6.216060161590576
Batch: 4, Loss: 5.750238418579102
Batch: 5, Loss: 6.120238304138184
Batch: 6, Loss: 5.840839385986328
Batch: 7, Loss: 5.730173587799072
Batch: 8, Loss: 5.792928218841553
Batch: 9, Loss: 6.2250494956970215
Batch: 10, Loss: 6.063302993774414
Batch: 11, Loss: 6.346154689788818
Batch: 12, Loss: 5.864898204803467
Batch: 13, Loss: 6.358892917633057
Batch: 14, Loss: 6.033933162689209

Epoch 773 out of 2000Batch: 1, Loss: 6.280637741088867
Batch: 2, Loss: 6.096719741821289
Batch: 3, Loss: 6.560918807983398
Batch: 4, Loss: 6.347201824188232
Batch: 5, Loss: 6.56675910949707
Batch: 6, Loss: 6.225677013397217
Batch: 7, Loss: 6.357425212860107
Batch: 8, Loss: 6.656220436096191
Batch: 9, Loss: 6.134152412414551
Batch: 10, Loss: 6.546279430389404
Batch: 11, Loss: 6.54166841506958
Batch: 12, Loss: 6.041450023651123
Batch: 13, Loss: 6.197273254394531
Batch: 14, Loss: 5.84119176864624

Epoch 774 out of 2000Batch: 1, Loss: 5.287113189697266
Batch: 2, Loss: 4.981784343719482
Batch: 3, Loss: 4.755265235900879
Batch: 4, Loss: 5.494063377380371
Batch: 5, Loss: 4.879023551940918
Batch: 6, Loss: 5.228090763092041
Batch: 7, Loss: 5.045701026916504
Batch: 8, Loss: 4.876364707946777
Batch: 9, Loss: 4.970144748687744
Batch: 10, Loss: 4.877850532531738
Batch: 11, Loss: 4.931458473205566
Batch: 12, Loss: 4.909602165222168
Batch: 13, Loss: 4.4604363441467285
Batch: 14, Loss: 5.276106834411621

Epoch 775 out of 2000Batch: 1, Loss: 4.984381675720215
Batch: 2, Loss: 5.073248386383057
Batch: 3, Loss: 5.039249420166016
Batch: 4, Loss: 5.528393745422363
Batch: 5, Loss: 5.206944942474365
Batch: 6, Loss: 5.160804271697998
Batch: 7, Loss: 5.315740585327148
Batch: 8, Loss: 5.329095363616943
Batch: 9, Loss: 4.808863162994385
Batch: 10, Loss: 5.096705436706543
Batch: 11, Loss: 5.282573699951172
Batch: 12, Loss: 4.9304890632629395
Batch: 13, Loss: 5.064728260040283
Batch: 14, Loss: 5.486879825592041

Epoch 776 out of 2000Batch: 1, Loss: 5.2404584884643555
Batch: 2, Loss: 5.686622142791748
Batch: 3, Loss: 5.497101783752441
Batch: 4, Loss: 5.711198806762695
Batch: 5, Loss: 5.483475208282471
Batch: 6, Loss: 5.0911173820495605
Batch: 7, Loss: 5.680500030517578
Batch: 8, Loss: 5.469799041748047
Batch: 9, Loss: 5.329590320587158
Batch: 10, Loss: 5.15319299697876
Batch: 11, Loss: 5.5148162841796875
Batch: 12, Loss: 5.514907360076904
Batch: 13, Loss: 5.130817413330078
Batch: 14, Loss: 4.953266620635986

Epoch 777 out of 2000Batch: 1, Loss: 6.055405139923096
Batch: 2, Loss: 6.068831920623779
Batch: 3, Loss: 6.081631660461426
Batch: 4, Loss: 6.137218952178955
Batch: 5, Loss: 5.7782182693481445
Batch: 6, Loss: 5.71460485458374
Batch: 7, Loss: 5.774426460266113
Batch: 8, Loss: 5.844383239746094
Batch: 9, Loss: 5.665635108947754
Batch: 10, Loss: 5.845276832580566
Batch: 11, Loss: 5.8587541580200195
Batch: 12, Loss: 5.862992286682129
Batch: 13, Loss: 5.684935092926025
Batch: 14, Loss: 5.645030975341797

Epoch 778 out of 2000Batch: 1, Loss: 5.02337121963501
Batch: 2, Loss: 4.921573162078857
Batch: 3, Loss: 5.045517444610596
Batch: 4, Loss: 4.8640594482421875
Batch: 5, Loss: 4.944526195526123
Batch: 6, Loss: 4.613654136657715
Batch: 7, Loss: 4.714318752288818
Batch: 8, Loss: 5.06904411315918
Batch: 9, Loss: 5.14411735534668
Batch: 10, Loss: 4.964658737182617
Batch: 11, Loss: 4.520689487457275
Batch: 12, Loss: 4.92393159866333
Batch: 13, Loss: 4.828347206115723
Batch: 14, Loss: 4.732646942138672

Epoch 779 out of 2000Batch: 1, Loss: 5.926591396331787
Batch: 2, Loss: 5.31913948059082
Batch: 3, Loss: 6.316707611083984
Batch: 4, Loss: 5.211078643798828
Batch: 5, Loss: 5.789147853851318
Batch: 6, Loss: 5.606092929840088
Batch: 7, Loss: 5.438834190368652
Batch: 8, Loss: 5.79853630065918
Batch: 9, Loss: 5.371781826019287
Batch: 10, Loss: 5.2999420166015625
Batch: 11, Loss: 5.633398056030273
Batch: 12, Loss: 5.321581840515137
Batch: 13, Loss: 5.506533145904541
Batch: 14, Loss: 5.66375732421875

Epoch 780 out of 2000Batch: 1, Loss: 5.37933349609375
Batch: 2, Loss: 5.205953598022461
Batch: 3, Loss: 4.978885650634766
Batch: 4, Loss: 5.317502975463867
Batch: 5, Loss: 5.8512492179870605
Batch: 6, Loss: 5.245140552520752
Batch: 7, Loss: 5.8604817390441895
Batch: 8, Loss: 5.3305864334106445
Batch: 9, Loss: 5.793999195098877
Batch: 10, Loss: 5.368284225463867
Batch: 11, Loss: 5.208252906799316
Batch: 12, Loss: 5.576905727386475
Batch: 13, Loss: 5.508294582366943
Batch: 14, Loss: 4.910046577453613

Epoch 781 out of 2000Batch: 1, Loss: 4.827425479888916
Batch: 2, Loss: 5.028136253356934
Batch: 3, Loss: 4.712708473205566
Batch: 4, Loss: 4.884852886199951
Batch: 5, Loss: 4.997763633728027
Batch: 6, Loss: 4.707024097442627
Batch: 7, Loss: 4.550762176513672
Batch: 8, Loss: 4.532954216003418
Batch: 9, Loss: 4.736935615539551
Batch: 10, Loss: 4.879282474517822
Batch: 11, Loss: 4.625412940979004
Batch: 12, Loss: 4.4377617835998535
Batch: 13, Loss: 4.846113681793213
Batch: 14, Loss: 4.5488715171813965

Epoch 782 out of 2000Batch: 1, Loss: 5.4408698081970215
Batch: 2, Loss: 5.583918571472168
Batch: 3, Loss: 5.281370639801025
